Game_ID,Player_ID,pm,OffRtg,DefRtg
03ac65b9a32fde1e201bfb427f6e41e4,6ad10958a1d4920dccb1daec39bebd6b,1.0,97.5609756097561,97.53086419753086
03ac65b9a32fde1e201bfb427f6e41e4,ff59dc439c6c323320bc355afe884fcb,1.0,100.0,97.43589743589743
03ac65b9a32fde1e201bfb427f6e41e4,1a6703883f8f47bb4daf09c03be3bda2,26.0,134.32835820895522,94.11764705882354
03ac65b9a32fde1e201bfb427f6e41e4,a3bac86ad549b2f128a62399d73d6299,-9.0,113.95348837209302,138.0952380952381
03ac65b9a32fde1e201bfb427f6e41e4,94e99d76e87ee926faab66d382b3a955,0.0,0.0,0.0
03ac65b9a32fde1e201bfb427f6e41e4,ad1c818605d80c2d6aeabf60426e94a9,0.0,0.0,0.0
03ac65b9a32fde1e201bfb427f6e41e4,bfef77a3e57907855444410d490e7bfd,0.0,0.0,0.0
03ac65b9a32fde1e201bfb427f6e41e4,ef232aca3c330ff4f84215374638d026,0.0,0.0,0.0
03ac65b9a32fde1e201bfb427f6e41e4,1177a5cdd245dc40c6c39bac4df89ce3,0.0,0.0,0.0
03ac65b9a32fde1e201bfb427f6e41e4,fbcda0bcb861e4726ca8871b8965ede4,0.0,0.0,0.0
03ac65b9a32fde1e201bfb427f6e41e4,3d75035d20b173a867d4bf32c8a58f0b,0.0,0.0,0.0
03ac65b9a32fde1e201bfb427f6e41e4,31f28da997f1ed51f0f688b9d004b269,0.0,0.0,0.0
03ac65b9a32fde1e201bfb427f6e41e4,90ba0d1de241290df2e124a5e02d68ef,-3.0,100.0,133.33333333333334
03ac65b9a32fde1e201bfb427f6e41e4,0b978fcfa7f2ec839c563a755e345ff8,-11.0,72.0,116.0
03ac65b9a32fde1e201bfb427f6e41e4,41c0674725d4cddab004649e9db5a3ce,-7.0,100.0,129.16666666666666
03ac65b9a32fde1e201bfb427f6e41e4,255fe2a8be0ed5c06dd99969ab4fea55,5.0,146.15384615384616,113.79310344827586
03ac65b9a32fde1e201bfb427f6e41e4,1f568a2342e4c375873d49a15e2d4448,-1.0,127.27272727272727,150.0
03ac65b9a32fde1e201bfb427f6e41e4,52c6125836c465f4ac5232121dacb49d,4.0,133.33333333333334,114.28571428571429
03ac65b9a32fde1e201bfb427f6e41e4,6f6a807d57aae8f651222523dc82dc35,7.0,109.80392156862744,98.0
03ac65b9a32fde1e201bfb427f6e41e4,11beb0ae23e6425510297a31fa21881e,-9.0,101.16279069767442,110.34482758620689
096e231adad0be6ab1cc89cce56847f8,618f6d58ab2881152607c2a6e057bc51,13.0,114.81481481481481,89.0909090909091
096e231adad0be6ab1cc89cce56847f8,1b37fed4823f31ccbf03515f4b9fe438,0.0,91.30434782608695,91.30434782608695
096e231adad0be6ab1cc89cce56847f8,5cce6ffa455e6372d9de0de400482ab6,-7.0,88.57142857142857,111.76470588235294
096e231adad0be6ab1cc89cce56847f8,902362537ff2a39c0c0cfb82ab0adac2,-2.0,85.71428571428571,107.6923076923077
096e231adad0be6ab1cc89cce56847f8,4ef3dae16c436459ff05156abca5cebd,-15.0,78.57142857142857,117.07317073170732
096e231adad0be6ab1cc89cce56847f8,4413c19cf092bda39332d7833c90bfe6,-11.0,77.27272727272727,121.73913043478261
096e231adad0be6ab1cc89cce56847f8,5db9c1c8184510fee8161e7fafdc9c49,0.0,100.0,92.3076923076923
096e231adad0be6ab1cc89cce56847f8,dd1da128c27db468d95b99b583f8a57d,-1.0,80.0,100.0
096e231adad0be6ab1cc89cce56847f8,e816ff284dc3f965b8f3d605a3b91bae,-1.0,80.0,100.0
096e231adad0be6ab1cc89cce56847f8,2ad626904c8b28cceb8e12c624a84240,7.0,108.57142857142857,88.57142857142857
096e231adad0be6ab1cc89cce56847f8,bd45fe7dba52aa2cd00ba80ff107d05b,0.0,0.0,0.0
096e231adad0be6ab1cc89cce56847f8,7027df5d9c51192f3527ac8c74b4d08d,0.0,0.0,0.0
096e231adad0be6ab1cc89cce56847f8,99104de2626f67c1fa2ce70504970c3f,0.0,129.16666666666666,129.16666666666666
096e231adad0be6ab1cc89cce56847f8,8d2127290c94bd41b82a2938734bc750,12.0,130.76923076923077,112.0
096e231adad0be6ab1cc89cce56847f8,d81d912f81fa43178f423aa89a713e96,-6.0,123.07692307692308,134.6153846153846
096e231adad0be6ab1cc89cce56847f8,42e0d7167f04a4ff958c6442da0e6851,5.0,137.5,114.70588235294117
096e231adad0be6ab1cc89cce56847f8,d00d552bc4e50f63f9397a74514519ba,-7.0,80.0,150.0
096e231adad0be6ab1cc89cce56847f8,ae53f8ba6761b64a174051da817785bc,6.0,126.92307692307692,103.84615384615384
096e231adad0be6ab1cc89cce56847f8,48ec4e6c52f418d5ca4ef510ba473ea0,-4.0,115.71428571428571,123.18840579710145
096e231adad0be6ab1cc89cce56847f8,e814950408915f43de2b079dce7c21c5,-17.0,109.58904109589041,132.87671232876713
096e231adad0be6ab1cc89cce56847f8,616281dee946056b071699476fdee9ec,-4.0,120.6896551724138,125.42372881355932
096e231adad0be6ab1cc89cce56847f8,44230324724c84f122ac62a5f0918314,-22.0,76.59574468085107,123.40425531914893
096e231adad0be6ab1cc89cce56847f8,766802a8fda500d7945950de7398c9c6,12.0,128.16901408450704,111.26760563380282
096e231adad0be6ab1cc89cce56847f8,c5dd5b2e3b975f0849d9b74e74125cb9,19.0,130.37974683544303,106.32911392405063
096e231adad0be6ab1cc89cce56847f8,c10b49616a2f4a23607dc1a8be4fde9f,9.0,127.11864406779661,108.19672131147541
096e231adad0be6ab1cc89cce56847f8,f4a5ca938177c407a9dab5412e39498f,14.0,122.58064516129032,101.63934426229508
117a5a71c34c2d8a39ff66d884462bd7,5254f09164f6bcfba80a12e595ca4724,-1.0,101.25,103.79746835443038
117a5a71c34c2d8a39ff66d884462bd7,ade82b71d52bf8ebd00f724b25c87e95,-10.0,100.0,112.85714285714286
117a5a71c34c2d8a39ff66d884462bd7,59fa10b4c9f3cd3cf1048a41966fe24e,13.0,110.97560975609755,98.73417721518987
117a5a71c34c2d8a39ff66d884462bd7,f85a47779c423d73ea3b2aa48c54ff8b,-2.0,102.63157894736842,105.26315789473684
117a5a71c34c2d8a39ff66d884462bd7,2ffe19dc39838eaa55a52d7b2fbd687c,0.0,106.32911392405063,109.0909090909091
117a5a71c34c2d8a39ff66d884462bd7,fde04f931b1efe670ec01ec59424cd20,10.0,104.8780487804878,76.74418604651163
117a5a71c34c2d8a39ff66d884462bd7,fe4fc80aa14544264b2eca38dbe85bd1,11.0,110.66666666666667,94.73684210526316
117a5a71c34c2d8a39ff66d884462bd7,7a1c1f680a11456d505f05fa70712213,-3.0,105.0,110.12658227848101
117a5a71c34c2d8a39ff66d884462bd7,71646c64f62c2748740c45b469e0d611,-9.0,96.25,111.68831168831169
117a5a71c34c2d8a39ff66d884462bd7,16d76c912992709c8be29b896b8f9417,3.0,104.22535211267606,102.89855072463769
117a5a71c34c2d8a39ff66d884462bd7,5a634567f5022bf46e1c990096fceb9f,0.0,0.0,0.0
117a5a71c34c2d8a39ff66d884462bd7,6fd2a56d4457a4617bc4931d6c9f3f31,0.0,0.0,0.0
117a5a71c34c2d8a39ff66d884462bd7,0e35575a0624318cc691947fe700df94,0.0,0.0,0.0
117a5a71c34c2d8a39ff66d884462bd7,745fd2a3e78aaceb805e7bc19cf5f126,0.0,0.0,0.0
117a5a71c34c2d8a39ff66d884462bd7,093587100e2037b5dec3199d77b35e8b,0.0,0.0,0.0
117a5a71c34c2d8a39ff66d884462bd7,68b4e768ed5b52bf2d2f882ebd051c66,0.0,0.0,0.0
117a5a71c34c2d8a39ff66d884462bd7,3d784b11288b827cbd97d6dbcd6602ec,0.0,0.0,0.0
117a5a71c34c2d8a39ff66d884462bd7,59c61598abe68e36e2a0f6b24f5344a9,-5.0,77.77777777777777,109.0909090909091
117a5a71c34c2d8a39ff66d884462bd7,758bfe4f98e1d0fc26ef37ef7f9688e4,1.0,122.22222222222223,116.66666666666667
117a5a71c34c2d8a39ff66d884462bd7,ec1701b0740d49558c0e4292fbcf5d28,7.0,130.43478260869566,115.21739130434783
117a5a71c34c2d8a39ff66d884462bd7,ffc3716da11461d5337f42c2e9590797,-11.0,90.9090909090909,134.7826086956522
117a5a71c34c2d8a39ff66d884462bd7,545561642487bf6991898bd62e9c3172,-2.0,100.0,95.45454545454545
117a5a71c34c2d8a39ff66d884462bd7,cf76849b2d40cd089fa8fe823846b717,-10.0,82.05128205128206,107.6923076923077
117a5a71c34c2d8a39ff66d884462bd7,355440241677831feb31321e4f47389c,7.0,120.0,101.92307692307692
117a5a71c34c2d8a39ff66d884462bd7,ce84530bdb8f4a9e7cf97e14d536b8a0,-3.0,110.16949152542372,113.33333333333333
117a5a71c34c2d8a39ff66d884462bd7,682ee02d38c947defb4cf5e30fba6f96,4.0,109.23076923076923,104.6875
1ea0a33aafb4a3cb31ba79cff049300c,ff52c317e26534ae1679da3c917e9fec,12.0,114.1025641025641,98.71794871794872
1ea0a33aafb4a3cb31ba79cff049300c,2c447ab0a100cb50766552b0f6fadc2d,-16.0,97.5609756097561,118.51851851851852
1ea0a33aafb4a3cb31ba79cff049300c,6725198e0d39aa5b4cbe7b65265ce287,10.0,115.68627450980392,98.0
1ea0a33aafb4a3cb31ba79cff049300c,23fbda7c31efd6cfa21e3ab6c89d53f3,-20.0,94.66666666666667,121.33333333333333
1ea0a33aafb4a3cb31ba79cff049300c,83c15c0962941640faab838a8f6f151d,10.0,114.4578313253012,103.65853658536585
1ea0a33aafb4a3cb31ba79cff049300c,7dfbb5980c066844384ba7424aceae47,17.0,118.75,100.0
1ea0a33aafb4a3cb31ba79cff049300c,0a700ecf0eb76559949f1cb5b69a540b,-4.0,106.17283950617283,112.5
1ea0a33aafb4a3cb31ba79cff049300c,6ad10958a1d4920dccb1daec39bebd6b,17.0,123.80952380952381,98.38709677419355
1ea0a33aafb4a3cb31ba79cff049300c,11beb0ae23e6425510297a31fa21881e,18.0,118.51851851851852,97.5
1ea0a33aafb4a3cb31ba79cff049300c,ce3ac26d43af7aa5555535cfed3f48cc,3.0,118.91891891891892,105.12820512820512
1ea0a33aafb4a3cb31ba79cff049300c,ad1c818605d80c2d6aeabf60426e94a9,0.0,0.0,0.0
1ea0a33aafb4a3cb31ba79cff049300c,ef232aca3c330ff4f84215374638d026,0.0,0.0,0.0
1ea0a33aafb4a3cb31ba79cff049300c,1177a5cdd245dc40c6c39bac4df89ce3,0.0,0.0,0.0
1ea0a33aafb4a3cb31ba79cff049300c,9b6e807cc4c750b9f118126e87064522,0.0,0.0,0.0
1ea0a33aafb4a3cb31ba79cff049300c,1781491ce70efa8b357e255e07299f8c,0.0,0.0,0.0
1ea0a33aafb4a3cb31ba79cff049300c,31f28da997f1ed51f0f688b9d004b269,0.0,0.0,0.0
1ea0a33aafb4a3cb31ba79cff049300c,320f545028c6d47de639c3eb262476de,0.0,0.0,0.0
1ea0a33aafb4a3cb31ba79cff049300c,1f568a2342e4c375873d49a15e2d4448,-2.0,100.0,111.11111111111111
1ea0a33aafb4a3cb31ba79cff049300c,1c5bebebc83437eca5ef0aaf6eabb15a,-6.0,100.0,117.6470588235294
1ea0a33aafb4a3cb31ba79cff049300c,f562f72f83b8e06b60ff184531b07056,-16.0,95.55555555555556,131.11111111111111
1ea0a33aafb4a3cb31ba79cff049300c,bbe5cb93ef483ea31d950f6c634837dc,-3.0,0.0,150.0
1ea0a33aafb4a3cb31ba79cff049300c,bcf50b1e35f187b7c5bc18090cdfb7f6,5.0,111.62790697674419,102.38095238095238
1ea0a33aafb4a3cb31ba79cff049300c,41c0674725d4cddab004649e9db5a3ce,-11.0,100.0,125.0
1ea0a33aafb4a3cb31ba79cff049300c,90ba0d1de241290df2e124a5e02d68ef,-12.0,100.0,127.77777777777777
1ea0a33aafb4a3cb31ba79cff049300c,a3bac86ad549b2f128a62399d73d6299,-4.0,96.875,112.90322580645162
1ea0a33aafb4a3cb31ba79cff049300c,687b541bdc76b92b085fc1304f5c1bf1,2.0,115.38461538461539,104.8780487804878
1ef70f0ed41e6862e3860613e3f21054,fb64ca4b8beaf4c4c6e4575fe2f3abd7,8.0,100.0,91.86046511627907
1ef70f0ed41e6862e3860613e3f21054,fe8aca56ad93b72526d622348b190ec3,2.0,101.75438596491227,98.24561403508773
1ef70f0ed41e6862e3860613e3f21054,95c8abc40fb4ecf4fa5627975450dc95,-2.0,97.22222222222223,97.29729729729729
1ef70f0ed41e6862e3860613e3f21054,722a380c9b59ef42226e8d392824dcb9,24.0,105.88235294117646,70.58823529411765
1ef70f0ed41e6862e3860613e3f21054,1dabb767e07d0aa702ee58d41c15eab1,7.0,94.73684210526316,85.52631578947368
1ef70f0ed41e6862e3860613e3f21054,9cf34a85700c146eaf259ed7a818ad63,1.0,98.38709677419355,95.23809523809524
1ef70f0ed41e6862e3860613e3f21054,ef8b068ab7ac9d387b256404acd24cd5,14.0,100.0,80.64516129032258
1ef70f0ed41e6862e3860613e3f21054,7f438c18058290903c46dfe9d71bd68a,14.0,101.2987012987013,83.11688311688312
1ef70f0ed41e6862e3860613e3f21054,324b2f11b1cd08156cceb7206ef69820,-11.0,85.71428571428571,100.0
1ef70f0ed41e6862e3860613e3f21054,3007e387a7d41a704390cb5878271b9a,-6.0,90.76923076923077,98.48484848484848
1ef70f0ed41e6862e3860613e3f21054,f3d6e924c2736c9e5771b0784e31c2df,0.0,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,8c7a7249d80b1489594b3a2a87f3f19d,0.0,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,cbcdba92e7ebacd9418f0bf29a6f6d13,0.0,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,387ed8d45a1786fa72e95732df2dac4f,0.0,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,36fdadf436b164ee29174c8e1fde7271,0.0,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,c950aaad2e56c87e9ac7281016d37cb6,0.0,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,619d3e44dc84b366bd685de3e94b3bec,0.0,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,4cf82b670bd014fbd6b99ca1ffa25a4f,0.0,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,89c519190d06b39ae85634965daafa5c,0.0,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,eeaac18e3ac23a64e844e9686189d005,0.0,0.0,0.0
1ef70f0ed41e6862e3860613e3f21054,b265ffd84dbeef427136d140811e7d5f,-7.0,77.41935483870968,93.93939393939394
1ef70f0ed41e6862e3860613e3f21054,e49b2cc3f9aacd500b11a35b1c57112d,-13.0,83.33333333333333,164.7058823529412
1ef70f0ed41e6862e3860613e3f21054,942a84f05f4ab956125f68ec0963481f,-9.0,100.0,153.33333333333334
1ef70f0ed41e6862e3860613e3f21054,32c044aa84d75ccd78c3c9f2aeb33bd9,-5.0,103.125,118.75
1ef70f0ed41e6862e3860613e3f21054,cf81e3b197158f3ddedae95005aa9859,-17.0,84.0,105.26315789473684
25a5ddd58e1b7af731e179e2f98ed42f,bce6c859f6e409e45c3665c11e202ca9,6.0,116.98113207547169,105.66037735849056
25a5ddd58e1b7af731e179e2f98ed42f,5b0d8dd8f942cf81c88a4ab317b20fc5,7.0,113.88888888888889,91.89189189189189
25a5ddd58e1b7af731e179e2f98ed42f,df04a338c0749cef4022674be6803411,0.0,80.0,66.66666666666667
25a5ddd58e1b7af731e179e2f98ed42f,661390debadbc4b6d53f7d1883cdd279,-6.0,80.0,94.44444444444444
25a5ddd58e1b7af731e179e2f98ed42f,053f6b9f70bbc1116e3af3c8a2ecdbe6,0.0,80.0,66.66666666666667
25a5ddd58e1b7af731e179e2f98ed42f,3d784b11288b827cbd97d6dbcd6602ec,0.0,66.66666666666667,80.0
25a5ddd58e1b7af731e179e2f98ed42f,5a634567f5022bf46e1c990096fceb9f,0.0,66.66666666666667,80.0
25a5ddd58e1b7af731e179e2f98ed42f,ffc3716da11461d5337f42c2e9590797,-4.0,105.12820512820512,115.38461538461539
25a5ddd58e1b7af731e179e2f98ed42f,745fd2a3e78aaceb805e7bc19cf5f126,0.0,66.66666666666667,80.0
25a5ddd58e1b7af731e179e2f98ed42f,758bfe4f98e1d0fc26ef37ef7f9688e4,-2.0,97.43589743589743,105.26315789473684
25a5ddd58e1b7af731e179e2f98ed42f,49399a850e5eedd6953e506218ebd4b2,0.0,0.0,0.0
25a5ddd58e1b7af731e179e2f98ed42f,a0a99aa6dcb9947e8501d3c17e89cf01,0.0,0.0,0.0
25a5ddd58e1b7af731e179e2f98ed42f,24e7fa348c6b922fe075358bdabc0b29,0.0,0.0,0.0
25a5ddd58e1b7af731e179e2f98ed42f,3fa713b9a00c76b7b09419786eaf79e0,-24.0,71.05263157894737,134.21052631578948
25a5ddd58e1b7af731e179e2f98ed42f,f1970daaab6bd4c23edea9c6e4305b12,-28.0,87.5,135.08771929824562
25a5ddd58e1b7af731e179e2f98ed42f,86f33f0bc083cd2e9c543c4631d5690b,-30.0,86.44067796610169,137.28813559322035
25a5ddd58e1b7af731e179e2f98ed42f,59c61598abe68e36e2a0f6b24f5344a9,19.0,150.0,86.66666666666667
25a5ddd58e1b7af731e179e2f98ed42f,71646c64f62c2748740c45b469e0d611,1.0,113.84615384615384,114.0625
25a5ddd58e1b7af731e179e2f98ed42f,2d4ae904a46dd8141197a4bdbcbcebea,-13.0,100.0,116.45569620253164
25a5ddd58e1b7af731e179e2f98ed42f,e51630054008b5867f9fe3e04d1dd016,6.0,118.57142857142857,111.59420289855072
25a5ddd58e1b7af731e179e2f98ed42f,d32d7f7ead681a3c45ac0401b025169b,-13.0,109.0909090909091,130.76923076923077
25a5ddd58e1b7af731e179e2f98ed42f,ade82b71d52bf8ebd00f724b25c87e95,23.0,124.24242424242425,93.65079365079364
25a5ddd58e1b7af731e179e2f98ed42f,16d76c912992709c8be29b896b8f9417,26.0,140.81632653061226,89.58333333333333
25a5ddd58e1b7af731e179e2f98ed42f,2ffe19dc39838eaa55a52d7b2fbd687c,21.0,122.72727272727273,93.75
25a5ddd58e1b7af731e179e2f98ed42f,682ee02d38c947defb4cf5e30fba6f96,0.0,104.4776119402985,107.6923076923077
25a5ddd58e1b7af731e179e2f98ed42f,7a1c1f680a11456d505f05fa70712213,11.0,113.6986301369863,97.29729729729729
27caeb326b241334bfb308787974f959,31598ba01a3fff03ed0a87d7dea11dfe,13.0,118.39080459770115,100.0
27caeb326b241334bfb308787974f959,a1591595c04d12e88e3cb427fb667618,19.0,128.0,100.0
27caeb326b241334bfb308787974f959,16d76c912992709c8be29b896b8f9417,-8.0,111.11111111111111,127.53623188405797
27caeb326b241334bfb308787974f959,2ffe19dc39838eaa55a52d7b2fbd687c,-7.0,104.0,119.71830985915493
27caeb326b241334bfb308787974f959,3626b893fc73a5cbd67d1ea48a5c7039,11.0,122.22222222222223,104.76190476190476
27caeb326b241334bfb308787974f959,ff59dc439c6c323320bc355afe884fcb,0.0,119.29824561403508,111.47540983606558
27caeb326b241334bfb308787974f959,1a6703883f8f47bb4daf09c03be3bda2,5.0,121.12676056338029,110.95890410958904
27caeb326b241334bfb308787974f959,71646c64f62c2748740c45b469e0d611,-10.0,104.05405405405405,120.83333333333333
27caeb326b241334bfb308787974f959,7a1c1f680a11456d505f05fa70712213,-7.0,106.02409638554217,120.25316455696202
27caeb326b241334bfb308787974f959,682ee02d38c947defb4cf5e30fba6f96,-3.0,106.34920634920636,116.66666666666667
27caeb326b241334bfb308787974f959,5a634567f5022bf46e1c990096fceb9f,0.0,0.0,0.0
27caeb326b241334bfb308787974f959,94e99d76e87ee926faab66d382b3a955,0.0,0.0,0.0
27caeb326b241334bfb308787974f959,bfef77a3e57907855444410d490e7bfd,0.0,0.0,0.0
27caeb326b241334bfb308787974f959,745fd2a3e78aaceb805e7bc19cf5f126,0.0,0.0,0.0
27caeb326b241334bfb308787974f959,fbcda0bcb861e4726ca8871b8965ede4,0.0,0.0,0.0
27caeb326b241334bfb308787974f959,3d75035d20b173a867d4bf32c8a58f0b,0.0,0.0,0.0
27caeb326b241334bfb308787974f959,3d784b11288b827cbd97d6dbcd6602ec,0.0,0.0,0.0
27caeb326b241334bfb308787974f959,255fe2a8be0ed5c06dd99969ab4fea55,4.0,133.33333333333334,100.0
27caeb326b241334bfb308787974f959,758bfe4f98e1d0fc26ef37ef7f9688e4,-3.0,100.0,127.27272727272727
27caeb326b241334bfb308787974f959,ffc3716da11461d5337f42c2e9590797,-9.0,102.94117647058823,129.41176470588235
27caeb326b241334bfb308787974f959,cf76849b2d40cd089fa8fe823846b717,-14.0,91.42857142857143,127.77777777777777
27caeb326b241334bfb308787974f959,59c61598abe68e36e2a0f6b24f5344a9,1.0,100.0,92.3076923076923
27caeb326b241334bfb308787974f959,6f6a807d57aae8f651222523dc82dc35,6.0,118.75,100.0
27caeb326b241334bfb308787974f959,0b978fcfa7f2ec839c563a755e345ff8,4.0,124.24242424242425,112.12121212121212
27caeb326b241334bfb308787974f959,52c6125836c465f4ac5232121dacb49d,3.0,110.0,103.44827586206897
27caeb326b241334bfb308787974f959,ade82b71d52bf8ebd00f724b25c87e95,-5.0,102.08333333333333,112.5
2877e9e9980619126420db0163ee0779,682ee02d38c947defb4cf5e30fba6f96,3.0,92.0,89.1891891891892
2877e9e9980619126420db0163ee0779,16d76c912992709c8be29b896b8f9417,12.0,100.0,85.29411764705883
2877e9e9980619126420db0163ee0779,ade82b71d52bf8ebd00f724b25c87e95,10.0,104.76190476190476,88.88888888888889
2877e9e9980619126420db0163ee0779,2ffe19dc39838eaa55a52d7b2fbd687c,16.0,108.0,89.04109589041096
2877e9e9980619126420db0163ee0779,5254f09164f6bcfba80a12e595ca4724,-27.0,70.3125,109.0909090909091
2877e9e9980619126420db0163ee0779,fe4fc80aa14544264b2eca38dbe85bd1,-9.0,89.70588235294117,100.0
2877e9e9980619126420db0163ee0779,f85a47779c423d73ea3b2aa48c54ff8b,-7.0,92.3076923076923,96.34146341463415
2877e9e9980619126420db0163ee0779,545561642487bf6991898bd62e9c3172,3.0,102.77777777777777,91.89189189189189
2877e9e9980619126420db0163ee0779,7a1c1f680a11456d505f05fa70712213,10.0,94.44444444444444,82.85714285714286
2877e9e9980619126420db0163ee0779,ce84530bdb8f4a9e7cf97e14d536b8a0,-11.0,76.66666666666667,96.61016949152543
2877e9e9980619126420db0163ee0779,5a634567f5022bf46e1c990096fceb9f,0.0,0.0,0.0
2877e9e9980619126420db0163ee0779,758bfe4f98e1d0fc26ef37ef7f9688e4,0.0,0.0,0.0
2877e9e9980619126420db0163ee0779,0e35575a0624318cc691947fe700df94,0.0,0.0,0.0
2877e9e9980619126420db0163ee0779,745fd2a3e78aaceb805e7bc19cf5f126,0.0,0.0,0.0
2877e9e9980619126420db0163ee0779,093587100e2037b5dec3199d77b35e8b,0.0,0.0,0.0
2877e9e9980619126420db0163ee0779,68b4e768ed5b52bf2d2f882ebd051c66,0.0,0.0,0.0
2877e9e9980619126420db0163ee0779,3d784b11288b827cbd97d6dbcd6602ec,0.0,0.0,0.0
2877e9e9980619126420db0163ee0779,fde04f931b1efe670ec01ec59424cd20,-9.0,110.0,155.0
2877e9e9980619126420db0163ee0779,355440241677831feb31321e4f47389c,-9.0,94.44444444444444,136.8421052631579
2877e9e9980619126420db0163ee0779,59c61598abe68e36e2a0f6b24f5344a9,7.0,133.33333333333334,105.0
2877e9e9980619126420db0163ee0779,cf76849b2d40cd089fa8fe823846b717,3.0,97.14285714285714,96.875
2877e9e9980619126420db0163ee0779,ffc3716da11461d5337f42c2e9590797,1.0,115.38461538461539,111.53846153846153
2877e9e9980619126420db0163ee0779,6fd2a56d4457a4617bc4931d6c9f3f31,-4.0,100.0,107.14285714285714
2877e9e9980619126420db0163ee0779,ec1701b0740d49558c0e4292fbcf5d28,14.0,131.25,82.3529411764706
